2.6893,6.1932,6.3481,2.6334,7.9072,8.2892
4.279,4.4258,7.3925,6.8109,4.4045,1.5497
3.4257,5.2893,7.5387,6.8399,5.0854,0.48675
4.5016,5.6766,6.8092,5.6216,7.0409,8.6288
2.6618,5.5511,7.523,6.6473,5.0503,0.86972
3.0396,5.6767,7.5024,6.7498,4.9389,0.66275
4.8376,1.8891,6.8104,7.2433,2.9175,3.7643
2.3349,6.4718,6.6407,4.6918,6.1644,4.3022
4.0726,6.077,7.2878,6.4209,4.7779,1.862
4.1236,4.627,6.8728,6.6401,3.8096,2.0345
2.1912,5.668,7.5245,6.2773,5.2629,2.0672
2.3383,6.1325,7.1421,5.0729,5.511,3.1706
3.2284,6.2453,5.9772,3.586,8.1754,6.9144
4.2441,3.123,6.2366,5.4206,1.9524,6.8848
8.109,6.3301,7.5922,7.7472,6.7004,8.6841
4.346,2.2682,6.875,6.6859,3.2116,3.0577
2.8154,5.9263,6.3083,3.1113,7.9605,8.1078
2.8897,5.7699,6.204,2.9862,8.0263,8.4719
4.8599,1.9034,6.7383,7.183,2.4797,4.1017
4.4332,4.1069,7.0938,6.9406,3.9769,1.958
2.5101,6.3105,6.5537,3.7896,6.2893,5.1358
3.1128,5.9449,7.3048,5.755,4.9618,2.415
3.394,5.4674,6.4265,3.6381,7.8632,8.89
1.4781,6.3368,7.4295,5.8487,5.3483,2.6111
3.9172,6.0508,7.2373,6.1539,4.6625,1.9565
3.3786,4.6675,7.5329,6.6742,4.9201,0.3032
3.26,5.7004,7.478,6.0805,5.2447,2.1874
1.5805,6.4145,7.2501,5.2927,5.5141,3.1682
4.8323,2.8789,6.8585,6.8505,3.3007,2.9429
2.328,6.1624,5.4752,1.3258,7.9515,8.4527
4.5498,3.4572,7.1689,6.8562,3.9151,2.3629
4.5698,2.82,6.2102,6.1366,1.3498,6.0614
4.2487,3.8319,6.3798,5.4195,1.9105,7.2538
1.9024,6.0318,6.4028,3.0784,7.5033,7.9148
5.0331,1.8746,6.8906,7.1987,3.189,3.8223
7.5805,6.545,6.2012,7.714,4.1491,7.2755
2.2695,6.3527,6.106,3.4801,6.6323,5.5764
1.6032,5.7921,7.3908,5.9228,5.3888,2.3062
3.9788,6.3209,7.2854,6.207,4.914,2.2506
1.693,6.1708,7.5011,5.6822,5.2711,2.0652
2.1113,6.2165,6.1763,2.6581,7.5667,7.9206
3.2411,5.7689,6.2959,3.1128,7.8719,8.4111
3.8828,4.815,6.9866,6.5026,4.0741,1.9762
1.87,5.9114,7.3856,5.3433,5.3398,2.773
1.0576,6.4239,6.5268,4.0449,6.5416,6.0259
3.3274,5.8301,6.5114,3.6187,7.6231,8.3397
5.0395,4.1089,6.326,6.6043,1.5491,7.7131
3.2663,5.9757,7.3102,5.8091,5.0199,2.4223
4.8813,1.9334,6.7216,7.062,2.4153,4.3659
4.0266,6.0441,7.2901,6.6787,4.6102,1.4242
3.6023,6.2077,7.2513,5.9466,4.9121,2.2494
4.928,2.5091,7.0721,6.9298,3.8923,2.3002
3.7723,4.5612,6.9054,6.3577,3.7356,2.352
1.3593,6.2994,6.7547,3.8205,6.1981,5.0031
2.9036,5.3383,7.4943,6.7431,5.0549,0.88423
4.6667,3.2006,7.2193,6.8867,4.0652,2.0506
3.871,5.5011,7.4698,6.9219,4.7204,0.61474
4.8145,3.6152,6.337,6.4876,1.1547,6.9969
0.6673,6.2381,7.1201,4.9606,5.7243,4.0921
3.4114,5.4188,7.4822,7.0154,5.0471,0.31795
4.2363,3.6872,7.141,6.594,4.1477,1.8843
3.8566,3.424,6.708,6.2251,2.6454,3.434
2.3428,6.225,6.4987,3.6834,6.2573,4.6479
4.5373,2.655,7.1767,6.8664,4.0441,2.1429
3.8687,6.1208,7.2609,6.1244,4.8891,2.1449
3.6603,6.1747,7.2505,5.9773,4.9935,2.3238
3.03,5.4249,7.566,6.6216,5.1407,0.89731
3.1211,5.4625,7.5102,6.6749,4.9345,0.46916
2.3389,6.2149,5.746,2.1107,7.3164,7.4037
2.8344,6.1482,6.1413,3.5475,7.2201,7.5999
3.5434,4.4304,6.9676,6.2515,3.6234,2.5272
4.8953,2.1998,6.621,6.9564,1.9683,4.8083
4.6678,1.5809,6.756,6.7715,2.6085,3.8851
3.4905,3.7504,6.715,6.0985,3.0084,3.1989
4.3167,2.624,6.9624,6.653,3.4873,2.6696
4.3465,3.3791,6.0253,5.2359,1.5781,6.9004
4.471,2.8263,7.0295,6.7277,3.8921,2.5721
3.8233,4.409,5.7747,4.3701,5.1675,8.0283
1.6697,6.5117,6.4575,3.7078,6.8041,6.5402
3.8452,4.9883,7.4611,6.9341,4.7201,0.91791
2.9657,5.042,7.5844,6.4408,5.0862,0.53347
3.6768,5.9643,7.3192,5.9964,5.0272,2.3567
4.1536,4.3847,6.2151,4.9856,3.074,7.9937
3.4673,5.4995,6.4887,3.7645,7.8437,8.8503
2.7621,5.9945,6.4695,3.0752,7.8826,8.0433
3.4564,5.6272,7.4956,6.9401,4.8961,0.46069
2.3893,5.9106,7.5422,6.1637,5.2633,1.8001
1.226,6.6055,6.7554,4.2794,6.2248,5.153
1.8709,6.0374,6.0234,2.75,7.4782,8.0574
4.6002,3.5603,7.2735,6.8752,4.1938,1.819
4.196,4.2594,7.213,6.6951,4.1797,1.5367
3.8285,5.1926,7.422,6.7008,4.6561,0.6718
4.3352,3.6347,6.4431,5.8219,1.5581,6.1618
3.6903,3.651,6.9701,6.3929,3.6756,2.5897
2.4435,5.742,7.544,6.3955,5.1503,1.3683
3.0623,5.7886,6.2574,2.6292,7.9328,8.5484
3.0759,5.3909,7.4817,6.8225,5.0432,0.47311
4.51,3.0767,7.0074,6.8572,3.4644,3.1822
3.8094,6.1371,7.2354,5.9189,4.9644,2.4047
4.6072,2.7709,6.3646,5.9928,0.79958,5.7876
3.7283,6.1365,7.2563,5.9037,5.0142,2.5129
2.1334,6.1858,6.3025,3.2901,6.5218,5.5024
2.6597,6.3337,6.9884,5.1013,5.4813,3.5627
1.2788,6.1737,7.4096,5.2477,5.3913,2.7992
4.364,3.8961,6.6918,6.4719,3.1655,2.5618
3.7063,3.7086,7.0018,6.4234,3.7904,2.439
4.7834,3.8626,6.3075,6.3905,1.4754,7.5796
3.7978,5.313,7.5247,7.0059,4.8774,0.34467
2.2967,6.2388,6.8726,4.2343,5.9028,4.4444
3.9952,5.3823,7.1246,6.6906,4.2402,1.4301
3.5926,5.0356,7.4586,7.0563,4.9272,0.4587
3.6552,5.6274,6.6701,4.1345,7.804,8.7646
0.81096,6.3643,6.7434,4.5901,6.1636,4.988
3.786,5.9991,7.2981,6.0538,4.925,2.2435
3.8779,5.6674,7.4593,6.3706,5.231,2.1374
2.5695,6.3617,5.7132,3.1154,8.2673,8.0841
6.5565,4.7992,6.8329,7.3193,2.9918,4.8179
4.0261,5.1651,7.1974,6.6482,4.2518,1.418
4.0639,2.9888,6.0367,5.4368,1.5079,5.541
4.0784,5.5976,6.9853,4.7816,7.7601,8.5943
3.1045,4.9143,7.5753,6.5238,5.04,0.41631
1.1892,6.2749,6.775,3.9868,6.389,5.8476
3.0024,5.8209,6.4145,3.5224,7.4741,8.0624
3.9165,3.0964,6.1379,5.6355,1.9925,5.0589
3.0718,6.1186,5.8123,2.2522,8.0972,8.0574
4.924,1.6197,6.897,7.1432,3.0652,3.5659
2.7228,5.9748,7.3193,5.6735,5.0517,2.4133
3.5747,5.161,6.238,3.7065,6.4047,7.9934
4.2215,3.9103,5.862,4.8668,2.4521,7.9827
3.1351,5.6681,7.4963,6.798,4.9255,0.57789
4.6091,4.0222,5.9815,5.6023,2.7256,8.0017
1.6408,6.4564,6.3577,3.4429,7.3109,7.7273
3.9137,6.0832,7.211,6.1668,4.7755,1.9928
3.6978,4.9509,7.4371,6.9026,4.5564,0.72487
2.4034,6.0478,5.9343,2.4608,7.1658,7.1005
4.7904,2.0278,6.4893,6.5501,1.5745,4.8911
4.5729,2.4858,6.4861,6.4728,1.9215,4.3463
2.1593,6.1233,6.9376,4.1317,6.0027,4.5112
3.9823,4.7862,7.3168,6.5684,4.449,1.2286
3.8128,4.4524,7.4511,6.5963,4.5931,0.92716
3.8356,2.9329,6.4434,5.9789,2.1833,3.6155
3.846,5.6941,6.23,4.451,6.5198,8.3219
3.5353,5.1579,7.4664,6.928,5.0474,0.60764
2.5981,5.5759,7.5115,6.4374,5.1891,1.2598
3.8437,4.6293,6.8894,6.4405,3.7874,2.3224
3.1477,5.5474,6.2506,3.6786,6.8307,8.1853
1.9285,5.8931,7.412,5.4191,5.3123,2.6545
3.7313,4.9032,7.4362,7.0706,4.7784,0.78134
4.726,3.0099,7.1659,6.8513,4.0735,1.9062
3.9995,5.1514,7.3104,6.8013,4.3361,1.2165
0.37361,6.1603,7.2308,4.8956,5.624,3.8575
2.7046,6.1789,5.7906,0.83511,8.1604,8.8058
3.4592,5.103,7.4865,6.913,4.6737,0.4999
4.6657,2.3446,6.3504,6.2402,1.3012,5.2751
3.4689,5.6342,6.1844,3.5659,8.0189,8.9249
3.8803,6.1804,7.258,6.2151,4.7982,2.0064
4.7476,2.1422,6.5429,6.3854,1.6542,5.1845
1.7966,6.1157,7.5324,5.7869,5.2504,1.8986
3.9318,6.1244,7.2259,6.0806,4.8332,2.2067
4.769,3.4946,6.2873,6.2549,0.94286,6.062
2.9856,5.7047,7.4935,6.677,5.03,0.90065
2.5478,6.1791,5.7541,1.1663,8.0704,8.7795
2.7115,5.8205,6.0268,2.2007,8.0417,8.4359
1.7339,6.2877,6.2591,3.019,6.9938,7.0684
3.3535,5.9401,6.1687,3.2294,7.85,8.6372
4.0673,5.3916,7.1804,6.7223,4.2702,1.4366
4.0689,5.6442,6.4432,4.4799,7.5289,8.4943
2.5056,6.4549,6.6298,4.2661,5.9359,4.1519
3.5224,5.8493,6.2853,3.8759,7.7759,8.4439
3.7983,4.093,6.7899,6.4352,3.3421,2.7333
2.7747,6.9221,6.1688,4.8195,6.6661,5.6284
3.6267,5.9848,6.6301,3.8278,7.8476,7.9842
2.1951,5.8912,6.4981,3.3325,6.4382,5.5578
2.9286,6.0314,6.1723,2.9263,8.0345,8.1867
1.2812,6.3121,6.3938,3.8684,6.8058,6.6373
7.1482,5.4397,6.9844,7.3824,3.0255,6.4866
3.7134,4.875,7.1444,6.3542,4.1336,2.2549
3.3483,5.9877,6.7081,3.3566,7.7427,8.3929
3.7872,3.5632,6.6914,6.3112,2.7569,3.2613
2.6046,5.6311,6.1432,2.8844,7.3618,7.8857
3.079,6.3109,7.1809,5.6361,5.0827,2.9564
1.5191,6.4625,7.2028,5.1608,5.5737,3.4082
4.2937,3.7464,6.9224,6.5179,3.6528,2.5442
3.1499,5.732,6.2009,3.3392,7.9986,8.4146
0.65817,6.3556,6.8514,4.6935,6.0074,4.5394
4.3761,2.687,6.7674,6.3292,2.541,4.4027
4.2223,4.0144,6.3544,5.2818,2.2472,7.6078
9.1728,8.9746,8.6145,8.8015,7.6374,8.6546
3.6353,5.8681,6.3717,3.9319,7.6038,8.1174
4.2149,3.1399,6.0451,5.4534,1.9784,5.7812
4.1316,5.4742,7.1418,6.7551,4.2196,1.3245
2.7476,6.3784,7.2537,5.9043,5.1505,2.3919
4.3327,5.347,6.8324,5.2688,6.8501,8.7081
2.2828,6.1143,6.0699,2.3537,7.919,8.1726
0.91226,6.331,7.1566,4.693,5.7168,4.2384
4.6189,0.67932,6.8808,6.8025,3.0179,3.7357
3.8802,4.9776,7.4628,6.9857,4.8487,0.74565
1.1013,5.9761,7.4199,5.5711,5.4044,3.0027
1.9588,5.8292,7.4551,6.0605,5.3463,1.9121
3.8894,5.6956,7.1798,6.2969,4.2831,1.3806
3.9779,5.1437,7.1751,6.5513,4.2491,1.4268
4.2699,2.8003,6.2744,5.7208,1.4579,6.1427
2.3813,5.8495,6.045,2.8635,8.1952,8.4416
2.3587,5.5181,7.4683,6.4315,5.2664,1.3904
3.5408,5.6749,6.1187,3.6879,7.0419,7.7949
3.8719,3.6244,6.7402,6.2444,2.7947,3.1181
3.8541,6.4068,7.2966,6.0565,5.0694,2.4829
5.0738,3.6583,6.4206,6.7895,0.82165,7.1116
3.7033,5.3766,6.2086,4.1306,7.0393,8.119
3.6346,6.1891,7.2153,5.9843,5.0876,2.461
2.2313,6.1055,7.1844,4.862,5.5114,3.1396
3.9169,2.8891,6.521,6.0632,2.0987,4.069
4.8264,2.486,6.6038,6.8751,2.3091,4.1112
4.2915,3.4728,7.1122,6.6218,4.092,2.0304
3.8857,4.0401,6.8395,6.4032,3.17,2.6677
4.1584,5.5954,7.0023,4.9562,7.7705,8.6255
3.8739,5.0399,7.0696,6.5333,4.2196,1.6654
2.7574,5.5455,7.4543,6.6327,5.2188,1.5928
1.8593,6.4179,6.2849,3.2578,7.224,7.5138
3.2764,5.3796,7.3937,6.9274,5.0576,1.063
4.035,4.081,6.758,6.5724,3.1518,2.9144
3.8453,4.7913,7.5246,6.7526,4.7464,0.41129
4.4219,5.0047,6.0283,5.2319,3.8707,8.3394
3.4963,5.2601,6.0967,3.89,6.9453,7.8928
4.8112,2.8598,6.4726,6.1772,1.1199,6.275
3.7572,5.5725,5.5552,4.5232,6.1668,7.9353
3.3794,6.1492,7.1942,5.6814,4.9745,2.651
3.2527,6.089,6.4562,3.5211,7.9479,8.0662
4.0391,5.6323,7.1582,6.6514,4.2527,1.2095
2.2671,6.2354,6.124,3.0919,6.8487,6.3472
3.5819,5.7718,6.4673,2.8996,7.9931,8.671
2.7675,6.2361,5.8013,1.164,8.1901,8.4836
3.7913,5.5831,6.4037,4.0573,6.7236,8.3419
3.9086,5.5194,6.7119,4.3152,7.8216,8.7517
3.0534,5.3501,7.4148,6.7132,5.1764,1.1078
4.075,4.7718,7.377,6.9056,4.601,0.85573
4.2344,2.9498,6.1845,5.7444,1.3201,5.7685
3.0533,6.0349,6.2576,3.1188,7.9933,8.1184
4.3671,4.08,6.7114,6.4857,3.3048,2.4141
4.0263,3.5507,5.9317,4.9964,2.3488,7.4196
2.8224,6.2397,5.8655,1.4043,8.184,8.3863
4.0146,6.2691,7.2726,6.3014,4.7968,2.1019
2.3469,6.3429,6.6129,4.238,6.1836,4.6512
2.831,6.5061,6.9326,4.9786,5.261,3.3187
4.4832,5.3849,6.439,5.6395,6.113,8.6256
4.7168,4.1324,6.113,5.8599,1.9235,7.7318
3.3186,6.0629,7.2757,6.099,5.0536,2.4564
2.9148,6,5.7583,2.2317,8.1284,9.0544
4.0884,5.6801,7.2171,6.5288,4.3867,1.41
4.4244,4.5817,6.3215,5.2487,4.3765,8.5886
2.8395,5.7979,6.319,2.8078,8.0464,8.4091
4.7131,4.1201,6.1856,5.886,1.6045,7.4763
2.6013,6.1735,7.1476,5.2408,4.8862,2.7902
4.0932,5.5968,7.1669,6.7188,4.2536,1.2358
4.2255,2.1048,6.9343,6.638,3.2147,2.9022
4.9692,3.4008,6.4062,6.7205,0.79772,6.8978
3.3619,6.2994,7.1556,5.7373,4.9038,2.6707
3.5272,5.9366,6.4235,3.7089,7.8255,8.2176
3.9656,5.8831,7.1979,6.4978,4.4387,1.5053
1.4898,6.4102,6.5367,3.6554,6.5075,5.9398
0.45983,6.1971,7.1014,4.7669,5.7268,4.069
3.1263,6.1576,6.1455,2.5442,8.1529,7.9563
4.3157,3.2964,5.7859,5.4664,2.3849,7.6485
6.4036,4.5872,6.769,7.3155,2.9373,4.1036
3.7816,6.1828,7.2542,6.1097,4.8533,2.1137
2.6788,6.0307,6.304,3.3073,7.1167,7.3798
2.4798,6.4194,5.685,3.1456,8.2444,8.3615
1.5074,6.2125,7.4114,5.4829,5.3593,2.8792
4.0683,5.0339,7.0497,6.5652,4.0734,1.5128
2.1822,5.5719,7.4415,6.3241,5.2869,1.5936
2.4482,6.1913,5.548,1.1107,8.0921,8.703
3.4426,5.6463,6.0874,2.842,7.9428,8.6231
2.2489,6.0703,5.9181,1.9425,8.1396,8.8931
4.201,4.8548,7.3893,6.6895,4.4538,1.1708
4.8593,2.2147,6.3919,6.6165,1.1372,5.7292
0.83364,6.4088,6.8461,4.5972,6.0446,4.8044
3.495,4.4856,7.4647,6.6901,4.7988,0.42824
4.8276,1.9372,6.8515,7.1415,3.0163,3.7796
4.0121,4.3697,5.6748,4.6766,4.2759,8.4142
1.4192,6.4784,6.4762,3.7065,6.9563,7.2972
4.6494,2.251,7.1196,6.9163,3.9142,2.4884
3.8756,5.4313,6.2915,4.17,6.2968,8.2459
4.4749,1.9063,6.7534,6.5738,2.8306,3.5311
4.052,6.1105,7.2895,6.3817,4.9061,2.0712
7.8629,6.7162,6.5344,7.8776,5.5872,8.2376
4.1807,3.7581,6.0487,5.1601,1.8625,6.908
4.9164,2.81,7.0585,7.063,4.0216,2.4752
2.6412,5.5885,7.4425,6.5466,5.2326,1.5249
4.3618,2.5232,6.8099,6.4904,3.1275,3.2571
4.3012,2.811,7.0035,6.6401,3.6101,2.495
3.9816,5.3895,7.1021,6.663,4.2302,1.3543
2.7479,6.0257,5.7279,2.2321,8.131,8.9008
4.2446,3.0403,6.2235,5.6135,1.6905,6.5889
4.6574,1.6887,6.6591,6.5855,2.1536,4.2535
0.55392,6.3503,6.7329,4.3104,6.2035,5.4077
3.9745,4.8455,7.4075,7.0145,4.733,0.92088
2.1791,6.1035,6.8822,4.0215,6.0884,4.7208
4.9138,2.5118,6.5677,6.9671,1.5334,5.0731
4.2291,4.8849,7.3273,6.7619,4.383,1.2351
4.1015,5.7011,6.817,4.8043,7.7596,8.7331
1.6069,6.2849,7.4638,5.9585,5.316,2.4566
4.7606,2.9628,6.46,6.5708,1.6242,4.9772
0.9006,6.2874,7.1224,4.5045,5.7118,3.8477
4.7705,5.4167,7.3519,7.1228,4.8544,1.8158
3.9208,5.7693,6.4688,4.1843,7.8204,8.5127
1.4222,5.8087,7.304,5.8314,5.4001,2.5045
2.3171,6.6444,5.6867,3.4483,7.8422,8.4971
3.7688,5.2255,7.4978,6.8854,4.872,0.46541
4.3104,3.5122,6.9059,6.5087,3.5639,2.6971
2.6407,5.5445,7.444,6.4348,5.2137,1.6489
3.3739,5.8212,6.5264,3.7163,7.6183,8.3087
4.0581,5.9385,7.2397,6.418,4.5493,1.6777
3.3039,5.4749,7.5042,6.752,5.0713,0.75808
4.0263,4.3652,7.4003,6.7789,4.5466,1.2546
3.9584,4.6396,7.3752,6.6508,4.4123,1.1954
3.0879,5.1076,7.5232,6.8379,4.8962,0.68866
2.3443,5.6825,7.4908,6.3691,5.2647,1.8588
3.0858,5.7478,6.2114,3.2455,7.9991,8.4296
4.1612,4.4122,6.045,5.1647,2.8669,7.9997
4.8747,4.6522,6.5178,6.2378,3.8178,8.2882
4.3086,4.6546,7.3322,6.684,4.3326,1.3525
1.9364,5.7061,7.5011,6.1284,5.2614,2.2393
2.1217,5.735,7.4778,6.2027,5.2698,1.7987
4.6872,3.1863,6.2669,6.0043,2.3842e-07,6.5016
2.5937,5.9832,7.3105,5.5516,5.1072,2.4864
2.3728,5.7451,6.054,2.3446,8.0656,8.6445
3.1474,6.5672,7.0217,5.2116,5.1711,3.3661
3.6795,5.8168,5.6846,4.3911,6.9037,7.6257
4.0663,4.7253,5.9299,4.8719,3.8814,8.2578
3.9947,5.598,7.2207,6.518,4.4279,1.3747
1.5775,5.8248,7.4358,5.8663,5.3514,2.5984
4.8326,2.5473,6.3055,6.4383,1.0141,5.7597
2.8819,5.8303,7.437,5.7052,5.1235,2.4029
3.4436,4.9219,7.4985,6.9527,4.7189,0.55587
3.9054,6.3633,7.3004,6.1156,5.0184,2.3841
3.1728,5.4239,7.4035,6.8733,5.0971,1.1802
4.3154,3.1599,6.553,5.903,1.6283,5.6062
1.5015,6.065,7.3882,5.484,5.4276,3.1041
3.6817,4.0877,6.7769,6.2602,3.3125,2.6711
0.8527,6.3855,6.9147,4.7335,5.94,4.5191
5.0833,3.3399,6.3352,6.8687,1.0933,7.1246
4.5271,2.6442,6.9988,6.663,3.3845,3.1873
